area,perimeter,circularity,aspect_ratio,solidity,equivalent_diameter,extent,convex_area,rectangularity,compactness,eccentricity,hu_moment_1,hu_moment_2,label
567.5,90.32590055465698,0.874079891939743,1.0714285714285714,0.978448275862069,26.88054020359719,0.6755952380952381,580.0,0.6755952380952381,14.376684248475387,0.64252791242358,0.16540873781190432,0.0018807524311320722,arabika
785.0,108.42640626430511,0.8390916390224645,0.7297297297297297,0.9757613424487259,31.614759885488656,0.7857857857857858,804.5,0.7857857857857858,14.97615996865241,0.6701741039821534,0.16899507982377138,0.002826895790292169,arabika
794.0,109.39696848392487,0.8337191781078984,1.0294117647058822,0.9706601466992665,31.79547449747714,0.6672268907563025,818.0,0.6672268907563025,15.072665885985959,0.7000769329787417,0.16910318840519833,0.0029063833640854504,arabika
785.0,108.91168701648712,0.8316307712694528,1.3571428571428572,0.9733415995040298,31.614759885488656,0.7377819548872181,806.5,0.7377819548872181,15.110516648123884,0.712783431699505,0.16966025445951993,0.00305722409544671,arabika
793.0,108.56854140758514,0.8454249196378293,0.8888888888888888,0.9730061349693252,31.775445850136926,0.6883680555555556,815.0,0.6883680555555556,14.863969966419333,0.7158248048893923,0.16903287855820648,0.0028838139161414637,arabika
786.5,109.49747407436371,0.8243286406177781,0.7368421052631579,0.9656230816451811,31.644950654633757,0.7391917293233082,814.5,0.7391917293233082,15.244369775799049,0.6986711253911269,0.16912120607135822,0.0028221398001246605,arabika
789.5,108.81118214130402,0.8379438951097475,0.9714285714285714,0.9746913580246913,31.70524594713643,0.6634453781512605,810.0,0.6634453781512605,14.996673032283772,0.6822926670345328,0.1689047871587701,0.002793255894873103,arabika
790.5,109.49747395515442,0.8285210322024278,1.3571428571428572,0.968156766687079,31.725318912709863,0.7429511278195489,816.5,0.7429511278195489,15.167231881795978,0.6818916863694572,0.16895023613430657,0.002796389290480834,arabika
791.0,108.22539579868317,0.8486487619069868,1.0294117647058822,0.9765432098765432,31.735350634355903,0.6647058823529411,810.0,0.6647058823529411,14.80750479871255,0.6641590269427503,0.1682118353054447,0.0026452470573201645,arabika
438.5,80.18376541137695,0.8570508070258389,0.7857142857142857,0.969060773480663,23.628701622526126,0.7118506493506493,452.5,0.7118506493506493,14.66234033191957,0.6301175278737785,0.16484435731845862,0.001725868599791476,arabika
432.5,78.18376553058624,0.8891249742980593,1.1304347826086956,0.9840728100113766,23.466488938440662,0.7232441471571907,439.5,0.7232441471571907,14.133413161946093,0.6596606460247822,0.16457028781003208,0.0016351627793970715,arabika
436.5,79.35533821582794,0.871047458909236,0.8846153846153846,0.9808988764044944,23.574754744787878,0.729933110367893,445.0,0.729933110367893,14.426734715574897,0.6695289786321347,0.16484399318196533,0.0016790564951648511,arabika
433.0,77.94112491607666,0.8957038091095832,0.7777777777777778,0.9852104664391353,23.480049464818542,0.763668430335097,439.5,0.763668430335097,14.029604972710082,0.6206776974239313,0.1648284772249838,0.0017130937083822593,arabika
441.5,79.01219296455383,0.8886941892441207,1.0,0.9832962138084632,23.70939178892142,0.7064,449.0,0.7064,14.140264183619232,0.6188390026011547,0.16459593325770405,0.0016584816560329583,arabika
440.5,79.35533833503723,0.8790295635663791,1.2272727272727273,0.9778024417314095,23.68252561395932,0.7415824915824916,450.5,0.7415824915824916,14.295731492095868,0.6271549527181989,0.16385944914904071,0.0013898097299306577,arabika
